Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
prologue_scene_2_2_ec314a07	ZhengHui	一定一定。	game/chpts/prologue.rpy	492	ZhengHui "[what]"
prologue_scene_2_2_036d65a4		郑辉不好意思地笑了笑，转头来和我搭话。	game/chpts/prologue.rpy	494	"[what]"
prologue_scene_2_2_e7fc0d4f	ZhengHui	你现在怎么样？说了一圈还没聊你呢。	game/chpts/prologue.rpy	495	ZhengHui "[what]"
prologue_scene_2_2_4e6124c5	me	我没什么好聊的，在公司混混日子而已……	game/chpts/prologue.rpy	498	me "[what]"
prologue_scene_2_2_1d659031		对于郑辉突如其来的问题，我不知该如何作答。看到大家都实现了自己当初的梦想，我越发觉得失去了方向，或者说我从来没有过自己的理想……	game/chpts/prologue.rpy	501	"[what]"
prologue_scene_2_2_969af458	YuanQiaoqiao	智子怎么还没到啊，不是说今天要来的吗？	game/chpts/prologue.rpy	505	YuanQiaoqiao "[what]"
prologue_scene_2_2_7bc78735	ZhouXiaoyu	是啊，我也联系不上她。说是昨天晚上的飞机，可能是晚点了吧。	game/chpts/prologue.rpy	509	ZhouXiaoyu "[what]"
prologue_scene_2_2_0a8140ce	LiuYang	智子现在怎么样？	game/chpts/prologue.rpy	512	LiuYang "[what]"
prologue_scene_2_2_4c1c14ed	ZhouXiaoyu	在日本的时候，我跟她一直都有联系。她现在在日本一家电视台工作，天天录节目，这次回来也是推了很多工作。	game/chpts/prologue.rpy	519	ZhouXiaoyu "[what]"
prologue_scene_2_2_2ae7b469	LiuYang	智子当年的梦想就是当记者，电视台的工作挺适合她的。	game/chpts/prologue.rpy	522	LiuYang "[what]"
prologue_scene_2_2_09c1bcfe		看着刘洋满心欢喜地讲着智子，我的脑海中不由地浮现出十年前的画面。当年智子来中国留学的时候，刘洋是她的同桌。	game/chpts/prologue.rpy	525	"[what]"
prologue_scene_2_2_5e94e885		刘洋当年日语很好，所以和智子聊得很投缘。班里的同学也都看得出他们彼此有好感，看来刘洋果然很喜欢她。	game/chpts/prologue.rpy	526	"[what]"
prologue_scene_2_2_94930e92	YuanQiaoqiao	对了，我们的十年之约大家都还记得吧？	game/chpts/prologue.rpy	530	YuanQiaoqiao "[what]"
prologue_scene_2_2_4b434645	ZhouXiaoyu	你说的是那个时光宝盒吧。	game/chpts/prologue.rpy	533	ZhouXiaoyu "[what]"
prologue_scene_2_2_a3779c4b		十年之约是当时智子回国前与我们的约定，大家将自己的梦想和心愿放在“时光宝盒”中，十年之后再一起打开。	game/chpts/prologue.rpy	534	"[what]"
prologue_scene_2_2_7ec6d852	ZhouXiaoyu	我记得当年好像是放在……	game/chpts/prologue.rpy	537	ZhouXiaoyu "[what]"
prologue_scene_2_2_e88364ea	LiuYang	应该不会已经被人打开了吧？过了这么久，还在那里吗？	game/chpts/prologue.rpy	544	LiuYang "[what]"
prologue_scene_2_2_972d8767	ZhengHui	不会，不会，当年不是说了嘛，最危险的地方就是最安全的地方。	game/chpts/prologue.rpy	548	ZhengHui "[what]"
prologue_scene_2_2_f63e46cc		当年原本周小雨提议埋在校园的樱花树下，后来还是作罢了。一来担心破坏了树根，二来怕被人发现。	game/chpts/prologue.rpy	551	"[what]"
prologue_scene_2_2_0dae1e8e		不知道是谁提议说书架后面有一块盖板可以打开，可以放在那里面。盖板后面原本是多媒体设备的工具箱，更换了投屏系统以后就空置了。	game/chpts/prologue.rpy	552	"[what]"
prologue_scene_2_2_88774a49		郑辉是当时班里的信息课代表，有工具箱的钥匙。于是大家便把“时光宝盒”藏在了那里面。	game/chpts/prologue.rpy	553	"[what]"
prologue_scene_2_2_df70860f	ZhouXiaoyu	嘿嘿，我来实习的第一天就检查过了，这个书架一直没有挪动过，应该没有人发现。	game/chpts/prologue.rpy	558	ZhouXiaoyu "[what]"
prologue_scene_2_2_3aa89dfb	ZhengHui	刘洋，来搭把手。我们把书架推开吧。	game/chpts/prologue.rpy	561	ZhengHui "[what]"
prologue_scene_2_2_3cc6e850	LiuYang	好嘞。	game/chpts/prologue.rpy	566	LiuYang "[what]"
prologue_scene_2_2_ce96a2cc		书架上放满了书，加上原本就是钢制的，花了不少力气，终于推开一个人能进出的口子。	game/chpts/prologue.rpy	574	"[what]"
prologue_scene_2_2_66c19608	ZhouXiaoyu	哈哈，就是这里了。	game/chpts/prologue.rpy	580	ZhouXiaoyu "[what]"
prologue_scene_2_2_eef85785	YuanQiaoqiao	啊呀！我们没有钥匙啊。	game/chpts/prologue.rpy	583	YuanQiaoqiao "[what]"
prologue_scene_2_2_6ac0cb89		大家突然想起来，当年为了十年之内不开启这扇回忆之门，大家把钥匙交给了智子保管……	game/chpts/prologue.rpy	589	"[what]"
prologue_scene_2_2_9579b965		这时，我突然想起了口袋里的那把钥匙。昨天整理房间时，从日语书中掉出来的……	game/chpts/prologue.rpy	590	"[what]"
prologue_scene_2_2_7e548f32	me	是不是这把？	game/chpts/prologue.rpy	594	me "[what]"
prologue_scene_2_2_da98c71d	ZhouXiaoyu	咦，为什么在你那儿？	game/chpts/prologue.rpy	599	ZhouXiaoyu "[what]"
prologue_scene_2_2_fe0038a4	YuanQiaoqiao	别管这些了，赶快试试吧。	game/chpts/prologue.rpy	602	YuanQiaoqiao "[what]"
prologue_scene_2_2_2c69f14c		大家都感到很诧异。正准备追问的时候，袁巧巧已经一把抢过钥匙，打开了工具箱。	game/chpts/prologue.rpy	608	"[what]"
prologue_scene_2_2_07378999	YuanQiaoqiao	果然就是这把钥匙！太棒了！	game/chpts/prologue.rpy	611	YuanQiaoqiao "[what]"
prologue_scene_2_2_e84b9ca6	YuanQiaoqiao	哇，在里面！没想到真的能保存那么久，太好玩了，像密室逃脱游戏一样。	game/chpts/prologue.rpy	612	YuanQiaoqiao "[what]"
prologue_scene_2_2_ab3a828a	ZhouXiaoyu	这就是……	game/chpts/prologue.rpy	617	ZhouXiaoyu "[what]"
prologue_scene_2_2_042db4ac		周小雨拿起略带灰尘的盒子，上面有一把密码锁。	game/chpts/prologue.rpy	620	"[what]"
prologue_scene_2_2_ac76836e	me	好熟悉的盒子……	game/chpts/prologue.rpy	623	me "[what]"
prologue_scene_2_2_0809dd52	me	唉，当年好像没有密码锁啊……。	game/chpts/prologue.rpy	624	me "[what]"
prologue_scene_2_2_b31584e7	ZhouXiaoyu	是个四位数的密码，有多少种组合呢……	game/chpts/prologue.rpy	627	ZhouXiaoyu "[what]"
prologue_scene_2_choice_1A_27252419	me	大概有6561种组合？	game/chpts/prologue.rpy	644	me "[what]"
prologue_scene_2_choice_1A_bab56866	ZhouXiaoyu	应该不止吧，得有10000种组合吧，这要试到地老天荒了。	game/chpts/prologue.rpy	646	ZhouXiaoyu "[what]"
prologue_scene_2_choice_1A_aa1cd91b	ZhouXiaoyu	这里还有一张纸条，先看看纸上写了什么吧。	game/chpts/prologue.rpy	647	ZhouXiaoyu "[what]"
prologue_scene_2_choice_1B_15ab52a4	me	应该有10000种组合吧。	game/chpts/prologue.rpy	656	me "[what]"
prologue_scene_2_choice_1B_4bb0cf2b	ZhouXiaoyu	果然是理工男，算得真快。这要试到地老天荒了。	game/chpts/prologue.rpy	658	ZhouXiaoyu "[what]"
prologue_scene_2_choice_1B_aa1cd91b	ZhouXiaoyu	这里还有一张纸条，先看看纸上写了什么吧。	game/chpts/prologue.rpy	659	ZhouXiaoyu "[what]"
prologue_scene_2_3_4164a8ad	LiuYang	都是一些文化测试题。看来是有人要考我们。王浩，你来看看。	game/chpts/prologue.rpy	668	LiuYang "[what]"
prologue_scene_2_3_6757938f	me	这些问题好像在哪里见过……	game/chpts/prologue.rpy	672	me "[what]"
prologue_scene_2_3_Baohe_NotOpened_91e17407	me	我来试试是不是这个密码……	game/chpts/prologue.rpy	755	me "[what]"
prologue_scene_2_3_Baohe_NotOpened_0944c2e3	YuanQiaoqiao	好像不对，再检查一下吧。	game/chpts/prologue.rpy	760	YuanQiaoqiao "[what]"
prologue_scene_2_3_Baohe_Opened_17f5eda5	me	嗯……题目的答案应该是1312……	game/chpts/prologue.rpy	773	me "[what]"
prologue_scene_2_3_Baohe_Opened_09120f17	YuanQiaoqiao	或许这个就是密码，赶快试一下。	game/chpts/prologue.rpy	776	YuanQiaoqiao "[what]"
prologue_scene_2_3_Baohe_Opened_56808948		周小雨转动密码“1312”，密码锁打开了……	game/chpts/prologue.rpy	780	"[what]"
prologue_scene_2_4_b4d73102	YuanQiaoqiao	果然是这个数字，王浩你太厉害了！	game/chpts/prologue.rpy	792	YuanQiaoqiao "[what]"
prologue_scene_2_4_c62fb28b	ZhouXiaoyu	啊，是我们当年留下的东西……	game/chpts/prologue.rpy	795	ZhouXiaoyu "[what]"
prologue_scene_2_4_4c5e5835		开启尘封已久的“时光宝盒”，里面有六张颜色各异的彩纸。上面写着每个人的名字：周小雨、刘洋、郑辉、袁巧巧、王浩、高桥智子。	game/chpts/prologue.rpy	799	"[what]"
prologue_scene_2_4_3d96efaf		大家小心翼翼地拿起写着自己名字的彩纸，并打开阅读了起来。	game/chpts/prologue.rpy	801	"[what]"
prologue_scene_2_4_e6474fdc	YuanQiaoqiao	说好了大家要公开的，别自己看啊，分享一下嘛。班长，要不你先来吧。	game/chpts/prologue.rpy	808	YuanQiaoqiao "[what]"
prologue_scene_2_4_7998ad73	ZhouXiaoyu	行啊。我的太普通了。我写的梦想就是“将来成为一名音乐老师”。没想梦想成真，还回到了母校。	game/chpts/prologue.rpy	811	ZhouXiaoyu "[what]"
prologue_scene_2_4_cee308ac	ZhouXiaoyu	大家也来说说吧。	game/chpts/prologue.rpy	814	ZhouXiaoyu "[what]"
prologue_scene_2_4_0d3d0916		周小雨催促大家分享自己的梦想和心愿。	game/chpts/prologue.rpy	817	"[what]"
prologue_scene_2_4_b71a073b	ZhengHui	我的梦想是“做一款自己开发的游戏”，不过现在还在努力中，嘿嘿。	game/chpts/prologue.rpy	821	ZhengHui "[what]"
prologue_scene_2_4_6220a1fe	me	马上就会实现了。大家都能坚持自己的梦想，太厉害了。	game/chpts/prologue.rpy	824	me "[what]"
prologue_scene_2_4_02e80ac0	ZhouXiaoyu	你呢，巧巧？也说说你的梦想呗。	game/chpts/prologue.rpy	830	ZhouXiaoyu "[what]"
prologue_scene_2_4_db297b7a	YuanQiaoqiao	嘻嘻，我当年想做一个“职业coser”，现在想想还挺幼稚的。	game/chpts/prologue.rpy	833	YuanQiaoqiao "[what]"
prologue_scene_2_4_604a2142	LiuYang	做配音演员不也是二次元嘛，都一样。	game/chpts/prologue.rpy	838	LiuYang "[what]"
prologue_scene_2_4_8c9a8af6	YuanQiaoqiao	拜托，那叫“声优”，可不光配动画作品。	game/chpts/prologue.rpy	841	YuanQiaoqiao "[what]"
prologue_scene_2_4_cdd272f0	YuanQiaoqiao	别说我了，你的梦想呢，刘洋？	game/chpts/prologue.rpy	844	YuanQiaoqiao "[what]"
prologue_scene_2_4_642ad757	LiuYang	我……	game/chpts/prologue.rpy	847	LiuYang "[what]"
prologue_scene_2_4_afce662f	LiuYang	我没什么特别的，就是好好学习天天向上呗。	game/chpts/prologue.rpy	848	LiuYang "[what]"
prologue_scene_2_4_b317ba2b		突然被袁巧巧这么一问，刘洋显得有些不好意思。	game/chpts/prologue.rpy	851	"[what]"
prologue_scene_2_4_a2081843	ZhouXiaoyu	「彼女に本当の気持ちを伝える」（想告诉她我的心意）。	game/chpts/prologue.rpy	855	ZhouXiaoyu "[what]"
prologue_scene_2_4_2d1ec3e6	ZhouXiaoyu	哈哈，还写日文呢。“她”是谁啊？	game/chpts/prologue.rpy	858	ZhouXiaoyu "[what]"
prologue_scene_2_4_bbe901f4		周小雨偷偷瞄到了刘洋手里彩纸上的内容。	game/chpts/prologue.rpy	860	"[what]"
prologue_scene_2_4_0db97566		刘洋显得有些慌乱，急忙把刚刚打开的彩纸塞进了口袋。	game/chpts/prologue.rpy	866	"[what]"
prologue_scene_2_4_e906f7da	ZhouXiaoyu	哎呀，别不好意思了，又不是高中生了，扭扭捏捏的干什么。没想到当年你有暗恋的对象啊。	game/chpts/prologue.rpy	869	ZhouXiaoyu "[what]"
prologue_scene_2_4_d6986633	LiuYang	别瞎说，没那回事。	game/chpts/prologue.rpy	872	LiuYang "[what]"
prologue_scene_2_4_59ca8690	YuanQiaoqiao	哎哟，看来当年的传闻是真的咯。	game/chpts/prologue.rpy	876	YuanQiaoqiao "[what]"
prologue_scene_2_4_a3d15ef3	ZhengHui	谁啊谁啊，我怎么不知道？	game/chpts/prologue.rpy	881	ZhengHui "[what]"
prologue_scene_2_4_60c4eea5	YuanQiaoqiao	切，你这个木瓜脑袋怎么会知道。	game/chpts/prologue.rpy	884	YuanQiaoqiao "[what]"
prologue_scene_2_4_d60b6031		袁巧巧说的那个传闻应该和智子有关。当年智子和刘洋是同桌，两个人平时就很默契，也一直聊得很开心。	game/chpts/prologue.rpy	887	"[what]"
prologue_scene_2_4_dca3a9a8		不知是谁说有一天晚上看到刘洋和智子在校园里卿卿我我，你一句我一句便传开了。	game/chpts/prologue.rpy	888	"[what]"
prologue_scene_2_4_c6e0864a		但刘洋矢口否认，谣言也就不了了之。	game/chpts/prologue.rpy	889	"[what]"
prologue_scene_2_4_84fc289d		现在看到刘洋在彩纸上写下的心愿，想必当年的传闻……	game/chpts/prologue.rpy	890	"[what]"
prologue_scene_2_4_fa6798aa	LiuYang	别瞎猜啦，不是你们想的那样。	game/chpts/prologue.rpy	893	LiuYang "[what]"
prologue_scene_2_4_9aebc909		看到大家都在调侃起哄，刘洋急忙否认。	game/chpts/prologue.rpy	895	"[what]"
prologue_scene_2_4_13f57c55	YuanQiaoqiao	行了行了，别狡辩了。看看智子的心愿不就知道了。	game/chpts/prologue.rpy	900	YuanQiaoqiao "[what]"
prologue_scene_2_4_b725cc46		袁巧巧突然从时光宝盒里拿走了智子的心愿纸。	game/chpts/prologue.rpy	902	"[what]"
prologue_scene_2_4_a2ec69c8	me	这样不好吧，应该由智子自己来打开才对。	game/chpts/prologue.rpy	909	me "[what]"
prologue_scene_2_4_328583fd	YuanQiaoqiao	哈哈，该不会你也喜欢智子吧？	game/chpts/prologue.rpy	912	YuanQiaoqiao "[what]"
prologue_scene_2_4_6dc3f23d	me	哪……哪有……我……	game/chpts/prologue.rpy	915	me "[what]"
prologue_scene_2_4_d8209f78		袁巧巧眼看我要去抢她手中的彩纸，一边转身往走廊上跑，一边打开纸片准备读。	game/chpts/prologue.rpy	920	"[what]"
prologue_scene_2_choice_6A_94c2564a		或许是不敢面对真相，我不由自主地追了上去……	game/chpts/prologue.rpy	934	"[what]"
prologue_scene_2_choice_6B_1834d120	me	……	game/chpts/prologue.rpy	942	me "[what]"
prologue_scene_2_choice_6B_5f581e56		虽然极力想抑制住自己内心的激动，但我还是不由自主地追了上去……	game/chpts/prologue.rpy	944	"[what]"
prologue_scene_2_5_9ce0b32b	me	等等！	game/chpts/prologue.rpy	949	me "[what]"
prologue_scene_2_5_e642a827	YuanQiaoqiao	啊！	game/chpts/prologue.rpy	952	YuanQiaoqiao "[what]"
prologue_scene_2_5_a53b4c3f		伴随着袁巧巧的一声尖叫，不知怎么回事，我突然感觉到身体向前倾斜…… 随后眼前一黑……	game/chpts/prologue.rpy	956	"[what]"
