Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
lesson1_2_q5_e86e54a2	TeacherTian	第五题。	game/chpts/lesson1.rpy	490	TeacherTian "[what]"
l1_2_q5A_c3a0a9e5	TeacherTian	回答正确。	game/chpts/lesson1.rpy	515	TeacherTian "[what]"
l1_2_q5BC_15d140b7	TeacherTian	好像不太对哦，再听一遍。	game/chpts/lesson1.rpy	525	TeacherTian "[what]"
l1_2_q5BC_09e9fd2f	ZhouXiaoyu	这道题应该是A.く。	game/chpts/lesson1.rpy	532	ZhouXiaoyu "[what]"
l1_2_q5BC_c3a0a9e5	TeacherTian	回答正确。	game/chpts/lesson1.rpy	537	TeacherTian "[what]"
lesson1_3_beecb364	TeacherTian	这十个假名大家都已经掌握了，接下来我们来看一下它们可以组成哪些单词。	game/chpts/lesson1.rpy	546	TeacherTian "[what]"
lesson1_3_75929689	TeacherTian	智子ちゃん、こちらの単語を読んでもらえますか。（智子，能请你读一下这些单词吗？）	game/chpts/lesson1.rpy	548	TeacherTian "[what]"
lesson1_3_212e5444	Tomoko	はい。読みます。（好的，我读了。）	game/chpts/lesson1.rpy	552	Tomoko "[what]"
lesson1_3_96d5bd32	Tomoko	愛（あい）。	game/chpts/lesson1.rpy	562	Tomoko "[what]"
lesson1_3_288d552d	Tomoko	会う（あう）。	game/chpts/lesson1.rpy	571	Tomoko "[what]"
lesson1_3_5fa3ebb2	Tomoko	秋（あき）。	game/chpts/lesson1.rpy	580	Tomoko "[what]"
lesson1_3_908f2af0	Tomoko	恋（こい）。	game/chpts/lesson1.rpy	589	Tomoko "[what]"
lesson1_3_6b13af7d	TeacherTian	大家可以跟读练习一下哦。	game/chpts/lesson1.rpy	594	TeacherTian "[what]"
lesson1_3_8a58e0d1	TeacherTian	既然大家都学会了，那么我们来做一个小测试吧。请大家根据听到的读音选择正确的单词。	game/chpts/lesson1.rpy	603	TeacherTian "[what]"
lesson1_3_q1_cd386f6e	TeacherTian	第一题。	game/chpts/lesson1.rpy	612	TeacherTian "[what]"
l1_3_q1B_c3a0a9e5	TeacherTian	回答正确。	game/chpts/lesson1.rpy	637	TeacherTian "[what]"
l1_3_q1AC_15d140b7	TeacherTian	好像不太对哦，再听一遍。	game/chpts/lesson1.rpy	647	TeacherTian "[what]"
l1_3_q1AC_d8754ef4	YuanQiaoqiao	选B.恋（こい），是恋爱的意思。对不对？	game/chpts/lesson1.rpy	654	YuanQiaoqiao "[what]"
l1_3_q1AC_c3a0a9e5	TeacherTian	回答正确。	game/chpts/lesson1.rpy	659	TeacherTian "[what]"
lesson1_3_q2_0190bd4d	TeacherTian	第二题。	game/chpts/lesson1.rpy	667	TeacherTian "[what]"
l1_3_q2A_c3a0a9e5	TeacherTian	回答正确。	game/chpts/lesson1.rpy	691	TeacherTian "[what]"
l1_3_q2BC_15d140b7	TeacherTian	好像不太对哦，再听一遍。	game/chpts/lesson1.rpy	701	TeacherTian "[what]"
l1_3_q2BC_a252151b	LiuYang	这题很简单，选A.愛（あい）。	game/chpts/lesson1.rpy	708	LiuYang "[what]"
l1_3_q2BC_c3a0a9e5	TeacherTian	回答正确。	game/chpts/lesson1.rpy	713	TeacherTian "[what]"
lesson1_3_q3_b9ffa708	TeacherTian	第三题。	game/chpts/lesson1.rpy	721	TeacherTian "[what]"
l1_3_q3B_c3a0a9e5	TeacherTian	回答正确。	game/chpts/lesson1.rpy	745	TeacherTian "[what]"
l1_3_q3AC_15d140b7	TeacherTian	好像不太对哦，再听一遍。	game/chpts/lesson1.rpy	755	TeacherTian "[what]"
l1_3_q3AC_59e58f07	ZhouXiaoyu	是B.秋（あき），意思是秋天。	game/chpts/lesson1.rpy	762	ZhouXiaoyu "[what]"
l1_3_q3AC_c3a0a9e5	TeacherTian	回答正确。	game/chpts/lesson1.rpy	767	TeacherTian "[what]"
lesson1_4_c0fe8363	TeacherTian	今天的内容就是这些，同学们都掌握了吗？	game/chpts/lesson1.rpy	777	TeacherTian "[what]"
lesson1_4_78531f0e	TeacherTian	希望大家在睡前用5分钟的时间回顾一下今天所学的内容，不要忘记了哦。	game/chpts/lesson1.rpy	779	TeacherTian "[what]"
lesson1_4_7d1697f1	TeacherTian	本节课到此结束，明天见。	game/chpts/lesson1.rpy	781	TeacherTian "[what]"
lesson1_5_e178ddcc	me	不知不觉一天就过去了……	game/chpts/lesson1.rpy	793	me "[what]"
lesson1_5_3902ba4c	me	晚自修结束后回到自己的宿舍，再次体验到了久违的住校生活。	game/chpts/lesson1.rpy	794	me "[what]"
lesson1_5_95483b35	me	今天的课都像在听天书。原本以为自己是个学渣，现在再看高中的数学题，感觉当年的自己简直是天才。	game/chpts/lesson1.rpy	795	me "[what]"
lesson1_5_74d62ac1	me	看着老师们倾尽全力在讲台上讲课，心里有一种莫名的感动。	game/chpts/lesson1.rpy	798	me "[what]"
lesson1_5_7a6ef596	me	毕业了以后，很少能碰到像“老师”这样愿意为他人付出、不求回报的大人。	game/chpts/lesson1.rpy	799	me "[what]"
lesson1_5_7d6c339d	me	……一个陌生的号码。	game/chpts/lesson1.rpy	806	me "[what]"
lesson1_5_e9db7406	Zhizi	こんばんは。高橋智子です。夜遅くにて、すみません。王浩さんの電話でしょうか。（晚上好，我是高桥智子。不好意思这么晚打扰你。请问这是王浩的手机号码吗？）	game/chpts/lesson1.rpy	812	Zhizi "[what]"
lesson1_5_272daa4e	me	智子打来的电话？！我应该如何回答……	game/chpts/lesson1.rpy	815	me "[what]"
l1_5_q1A_a99949e4	me	こんばんは。王浩です。（晚上好，我是王浩。）	game/chpts/lesson1.rpy	834	me "[what]"
l1_5_q1B_0452efe6	me	「すみません」表示道歉，这里不太合适……	game/chpts/lesson1.rpy	842	me "[what]"
l1_5_q1B_a99949e4	me	こんばんは。王浩です。（晚上好，我是王浩。）	game/chpts/lesson1.rpy	845	me "[what]"
lesson1_5_q2_b8bbc043	Zhizi	今日はありがとう。王さんはとても日本語がお上手ですね。（今天谢谢你的帮助。你的日语说得真好啊。）	game/chpts/lesson1.rpy	853	Zhizi "[what]"
lesson1_5_q2_5186deb2	me	(智子还是这么温柔礼貌，突然被夸赞了，有点不知所措。)我应该说……	game/chpts/lesson1.rpy	856	me "[what]"
l1_5_q2B_072e5d56	me	いえいえ。（哪里哪里。）	game/chpts/lesson1.rpy	871	me "[what]"
l1_5_q2A_d5f3fd2e	me	一般受到夸赞会表示一下谦虚……	game/chpts/lesson1.rpy	879	me "[what]"
l1_5_q2A_072e5d56	me	いえいえ。（哪里哪里。）	game/chpts/lesson1.rpy	880	me "[what]"
lesson1_5_q3_dd2ad1de	Zhizi	これから、いろいろ教えてくださいね。^^（今后还请多多指教哦。）	game/chpts/lesson1.rpy	890	Zhizi "[what]"
lesson1_5_q3_f3080cd9	me	こちらこそ、よろしくお願いします。（也请你多多关照。）	game/chpts/lesson1.rpy	893	me "[what]"
lesson1_5_q3_31900410	Zhizi	明日、よかったら、一緒にお昼ご飯はどうですか。（方便的话，明天能一起吃午饭吗？）	game/chpts/lesson1.rpy	897	Zhizi "[what]"
lesson1_5_q3_7c495166	me	はい、もちろん。楽しみにしています。（好的，当然可以。我非常期待。）	game/chpts/lesson1.rpy	900	me "[what]"
lesson1_5_q3_59a58bcc	Zhizi	じゃあ、お休みなさい。（那么晚安咯。）	game/chpts/lesson1.rpy	904	Zhizi "[what]"
l1_5_q3B_62438217	me	お休みなさい。（晚安。）	game/chpts/lesson1.rpy	920	me "[what]"
l1_5_q3A_07eb7ef7	me	现在是晚上该休息的时间了……	game/chpts/lesson1.rpy	929	me "[what]"
l1_5_q3A_62438217	me	お休みなさい。（晚安。）	game/chpts/lesson1.rpy	930	me "[what]"
lesson1_6_1834d120	me	……	game/chpts/lesson1.rpy	941	me "[what]"
lesson1_6_e301950f	me	没想到智子会主动给我打电话……还约我一起吃午饭。	game/chpts/lesson1.rpy	942	me "[what]"
lesson1_6_a8a7a5eb	me	当年因为不会说日语，只能在一旁看着刘洋和智子聊天。	game/chpts/lesson1.rpy	943	me "[what]"
lesson1_6_5d22e553	me	看来历史真的可以改写……	game/chpts/lesson1.rpy	944	me "[what]"
lesson1_6_663b4454	LiuYang	刚刚在和日本留学生打电话吗？	game/chpts/lesson1.rpy	949	LiuYang "[what]"
lesson1_6_ffcb42da		正在我神游之际，室友刘洋回到了寝室。	game/chpts/lesson1.rpy	950	"[what]"
lesson1_6_0b51688e	me	我……那个……	game/chpts/lesson1.rpy	953	me "[what]"
lesson1_6_a1d637b4	LiuYang	嗨，紧张什么呀。日语说得很不错啊。	game/chpts/lesson1.rpy	957	LiuYang "[what]"
lesson1_6_ca2c0a6f		刘洋反而安慰起我来。	game/chpts/lesson1.rpy	958	"[what]"
lesson1_6_4a072a71		刘洋的坦然让我感到了一丝愧疚。原本应该是刘洋接到这个电话，现在却被我……	game/chpts/lesson1.rpy	959	"[what]"
lesson1_6_363b4668		不知道这场神奇的穿越之旅会持续到什么时候。	game/chpts/lesson1.rpy	960	"[what]"
lesson1_6_d1f06383		或许睡一觉梦就会醒吧……	game/chpts/lesson1.rpy	961	"[what]"
lesson1_6_0b144c9c	me	对了，田老师说过睡前要复习一下今天的内容，看一下今天的笔记吧。	game/chpts/lesson1.rpy	964	me "[what]"
lesson1_6_07b2f43d	me	复习了一下，果然思路清晰多了。	game/chpts/lesson1.rpy	969	me "[what]"
lesson1_6_8563f231	me	好了，时间不早了，先休息吧……	game/chpts/lesson1.rpy	970	me "[what]"
lesson2_1_3a7b1e80	TeacherTian	各位同学，今天我们将继续进行第二课的学习。	game/chpts/lesson2.rpy	9	TeacherTian "[what]"
lesson2_1_255adcd4	TeacherTian	大家还记得上节课介绍的万叶假名吗？	game/chpts/lesson2.rpy	10	TeacherTian "[what]"
lesson2_1_12f565e2	ZhouXiaoyu	万叶假名就是借用一部分汉字的读音来记录日语中原有的发音。	game/chpts/lesson2.rpy	14	ZhouXiaoyu "[what]"
lesson2_1_f9e416eb	ZhengHui	后来又演化成了平假名和片假名。	game/chpts/lesson2.rpy	18	ZhengHui "[what]"
lesson2_1_520e8c5c	TeacherTian	没错，大家上课听得很认真。今天我们也有三个学习任务。	game/chpts/lesson2.rpy	23	TeacherTian "[what]"
lesson2_1_311a97c7	TeacherTian	一是了解平假名和片假名的由来，二是学习「さ行～た行」的假名，三是学习「さ行～た行」的相关单词。	game/chpts/lesson2.rpy	24	TeacherTian "[what]"
lesson2_1_5009a49e	TeacherTian	上节课说到汉字传到日本之后开始为日本人所用。但实际上，汉字在当时被视为权威和尊严的代表，一般只有男性才可以使用。	game/chpts/lesson2.rpy	25	TeacherTian "[what]"
lesson2_1_f6b76763	YuanQiaoqiao	那女性怎么办呢？难道就无法使用文字了吗？	game/chpts/lesson2.rpy	29	YuanQiaoqiao "[what]"
lesson2_1_0e37e71e	TeacherTian	这便是平假名「ひらがな」的由来。平假名大约诞生于公元九世纪，最初被宫廷中的女性所使用。	game/chpts/lesson2.rpy	34	TeacherTian "[what]"
lesson2_1_c12385df	TeacherTian	由于汉字笔画较多，因此宫中的女官们将汉字的草书简化成便于书写的形式，慢慢地演变成了平假名。	game/chpts/lesson2.rpy	35	TeacherTian "[what]"
lesson2_1_632af437	LiuYang	原来如此。难怪之前听说过平假名也被称为女手。	game/chpts/lesson2.rpy	39	LiuYang "[what]"
lesson2_1_e03d9a20	TeacherTian	没错。紫式部所写的《源氏物语》，以及清少纳言所写的《枕草子》中都使用了平假名。	game/chpts/lesson2.rpy	44	TeacherTian "[what]"
lesson2_1_c6a0ddf9	TeacherTian	不过，实际上平假名不仅限于女性使用，《古今和歌集》等男性书写的作品中也使用了平假名。	game/chpts/lesson2.rpy	45	TeacherTian "[what]"
lesson2_1_a34d91ab	ZhouXiaoyu	那现在日语中的平假名有什么作用呢？	game/chpts/lesson2.rpy	49	ZhouXiaoyu "[what]"
lesson2_1_370fbec2	TeacherTian	现在日语中的平假名除了用于书写和语单词、标注汉字读音以外，还常常用于单词的词尾部分，如「分かる、美味しい」等。	game/chpts/lesson2.rpy	53	TeacherTian "[what]"
lesson2_1_764adafe	ZhengHui	原来是这样呀。那片假名有什么用呢？	game/chpts/lesson2.rpy	57	ZhengHui "[what]"
lesson2_1_9fdf4704	TeacherTian	这个问题问得很好，其实片假名和平假名原本有完全不同的用途。片假名比平假名出现的时间还要早，大约诞生于公元八世纪。当时日本的僧人在念佛经的时候，为了标注汉字的读音，便用汉字的偏旁部首做一些标记。这些标记慢慢变成了一种假名文字。	game/chpts/lesson2.rpy	62	TeacherTian "[what]"
lesson2_1_21eed074	YuanQiaoqiao	原来不论平假名还是片假名，都和汉字密切相关啊！	game/chpts/lesson2.rpy	66	YuanQiaoqiao "[what]"
lesson2_1_f6fefb2a	TeacherTian	是的，不过现在的片假名主要用于表示外来语。例如外国的人名、地名、专有词汇，或是其他需要强调的词。	game/chpts/lesson2.rpy	71	TeacherTian "[what]"
lesson2_1_5e561bad	ZhouXiaoyu	那么平假名、片假名、汉字到底应该怎么用呢？	game/chpts/lesson2.rpy	75	ZhouXiaoyu "[what]"
lesson2_1_d73345f2	TeacherTian	问得好。其实这三种文字都是日语中的正式文字，常见的文章中也会混用。日文也被称为「漢字仮名交じり文」，译为汉字假名混合文。	game/chpts/lesson2.rpy	79	TeacherTian "[what]"
lesson2_1_e6de3ab2	TeacherTian	接下来我们将继续学习「さ行～た行」十个假名的读法与写法。	game/chpts/lesson2.rpy	84	TeacherTian "[what]"
lesson2_1_d84ebee8	TeacherTian	在这之前我们先来做一个小测试，看看大家是否掌握了刚才所讲的知识。	game/chpts/lesson2.rpy	85	TeacherTian "[what]"
l2_1_q1A_33a6df0f	TeacherTian	回答正确。实际上平假名不仅限于女性使用，《古今和歌集》等男性书写的作品中也使用了平假名。	game/chpts/lesson2.rpy	111	TeacherTian "[what]"
l2_1_q1BC_92d3cd9c	TeacherTian	上课要认真听讲哦。实际上平假名不仅限于女性使用，《古今和歌集》等男性书写的作品中也使用了平假名。	game/chpts/lesson2.rpy	121	TeacherTian "[what]"
l2_1_q2B_aa944d6b	TeacherTian	回答正确。宫中的女官们将汉字的草书简化成便于书写的形式，慢慢地演变成了平假名。	game/chpts/lesson2.rpy	148	TeacherTian "[what]"
l2_1_q2AC_05a75821	TeacherTian	上课要认真听讲哦。宫中的女官们将汉字的草书简化成便于书写的形式，慢慢地演变成了平假名。	game/chpts/lesson2.rpy	159	TeacherTian "[what]"
l2_1_q3C_7d71035b	TeacherTian	回答正确。现在的片假名主要用于表示外来语。例如外国的人名、地名、专有词汇，或是其他需要强调的词。	game/chpts/lesson2.rpy	187	TeacherTian "[what]"
l2_1_q3AB_5c368d4d	TeacherTian	上课要认真听讲哦。现在的片假名主要用于表示外来语。例如外国的人名、地名、专有词汇，或是其他需要强调的词。	game/chpts/lesson2.rpy	197	TeacherTian "[what]"
lesson2_2_251bfcea	TeacherTian	接下来我们来学习本课的第二项内容，「さ行～た行」的十个假名。	game/chpts/lesson2.rpy	210	TeacherTian "[what]"
lesson2_2_8544b6b2	TeacherTian	请智子同学为我们读一下吧。	game/chpts/lesson2.rpy	211	TeacherTian "[what]"
lesson2_2_df0009e0	TeacherTian	智子ちゃん、ちょっと読んでもらえますか。（智子，能请你读一下吗？）	game/chpts/lesson2.rpy	212	TeacherTian "[what]"
lesson2_2_aac75838	Zhizi	はい。（好的。）	game/chpts/lesson2.rpy	217	Zhizi "[what]"
lesson2_2_0ee2e918	Zhizi	さ、し、す、せ、そ、た、ち、つ、て、と。	game/chpts/lesson2.rpy	224	Zhizi "[what]"
lesson2_2_2460b062	TeacherTian	もう一度お願いします。（请再读一遍。）	game/chpts/lesson2.rpy	229	TeacherTian "[what]"
lesson2_2_0ee2e918_1	Zhizi	さ、し、す、せ、そ、た、ち、つ、て、と。	game/chpts/lesson2.rpy	236	Zhizi "[what]"
lesson2_2_6b13af7d	TeacherTian	大家可以跟读练习一下哦。	game/chpts/lesson2.rpy	242	TeacherTian "[what]"
lesson2_2_282ac1c0	TeacherTian	既然大家都学会了，那么我们来做一个小测试吧。请大家根据听到的读音选择正确的假名。	game/chpts/lesson2.rpy	251	TeacherTian "[what]"
lesson2_2_q1_cd386f6e	TeacherTian	第一题。	game/chpts/lesson2.rpy	261	TeacherTian "[what]"
l2_2_q1C_c3a0a9e5	TeacherTian	回答正确。	game/chpts/lesson2.rpy	282	TeacherTian "[what]"
l2_2_q1AB_15d140b7	TeacherTian	好像不太对哦，再听一遍。	game/chpts/lesson2.rpy	291	TeacherTian "[what]"
lesson2_2_q2_0190bd4d	TeacherTian	第二题。	game/chpts/lesson2.rpy	299	TeacherTian "[what]"
l2_2_q2B_c3a0a9e5	TeacherTian	回答正确。	game/chpts/lesson2.rpy	320	TeacherTian "[what]"
l2_2_q2AC_15d140b7	TeacherTian	好像不太对哦，再听一遍。	game/chpts/lesson2.rpy	329	TeacherTian "[what]"
lesson2_2_q3_b9ffa708	TeacherTian	第三题。	game/chpts/lesson2.rpy	336	TeacherTian "[what]"
l2_2_q3C_c3a0a9e5	TeacherTian	回答正确。	game/chpts/lesson2.rpy	357	TeacherTian "[what]"
l2_2_q3AB_15d140b7	TeacherTian	好像不太对哦，再听一遍。	game/chpts/lesson2.rpy	366	TeacherTian "[what]"
lesson2_2_q4_c92e1de2	TeacherTian	第四题。	game/chpts/lesson2.rpy	373	TeacherTian "[what]"
l2_2_q4B_c3a0a9e5	TeacherTian	回答正确。	game/chpts/lesson2.rpy	394	TeacherTian "[what]"
l2_2_q4AC_15d140b7	TeacherTian	好像不太对哦，再听一遍。	game/chpts/lesson2.rpy	403	TeacherTian "[what]"
lesson2_2_q5_e86e54a2	TeacherTian	第五题。	game/chpts/lesson2.rpy	410	TeacherTian "[what]"
l2_2_q5B_c3a0a9e5	TeacherTian	回答正确。	game/chpts/lesson2.rpy	431	TeacherTian "[what]"
l2_2_q5AC_15d140b7	TeacherTian	好像不太对哦，再听一遍。	game/chpts/lesson2.rpy	440	TeacherTian "[what]"
lesson2_3_beecb364	TeacherTian	这十个假名大家都已经掌握了，接下来我们来看一下它们可以组成哪些单词。	game/chpts/lesson2.rpy	448	TeacherTian "[what]"
lesson2_3_75929689	TeacherTian	智子ちゃん、こちらの単語を読んでもらえますか。（智子，能请你读一下这些单词吗？）	game/chpts/lesson2.rpy	449	TeacherTian "[what]"
lesson2_3_baced000	Zhizi	はい。読みます。（好的，我读了。）	game/chpts/lesson2.rpy	452	Zhizi "[what]"
lesson2_3_71efbb0a	Zhizi	寿司（すし）。	game/chpts/lesson2.rpy	463	Zhizi "[what]"
lesson2_3_5afdbd01	Zhizi	好き（すき）。	game/chpts/lesson2.rpy	471	Zhizi "[what]"
lesson2_3_f0f7a920	Zhizi	唄（うた）。	game/chpts/lesson2.rpy	479	Zhizi "[what]"
lesson2_3_dd9ffe33	Zhizi	月（つき）。	game/chpts/lesson2.rpy	487	Zhizi "[what]"
lesson2_3_6b13af7d	TeacherTian	大家可以跟读练习一下哦。	game/chpts/lesson2.rpy	491	TeacherTian "[what]"
lesson2_3_8a58e0d1	TeacherTian	既然大家都学会了，那么我们来做一个小测试吧。请大家根据听到的读音选择正确的单词。	game/chpts/lesson2.rpy	501	TeacherTian "[what]"
lesson2_3_q1_cd386f6e	TeacherTian	第一题。	game/chpts/lesson2.rpy	510	TeacherTian "[what]"
l2_3_q1A_c3a0a9e5	TeacherTian	回答正确。	game/chpts/lesson2.rpy	532	TeacherTian "[what]"
l2_3_q1BC_15d140b7	TeacherTian	好像不太对哦，再听一遍。	game/chpts/lesson2.rpy	542	TeacherTian "[what]"
lesson2_3_q2_0190bd4d	TeacherTian	第二题。	game/chpts/lesson2.rpy	550	TeacherTian "[what]"
l2_3_q2A_c3a0a9e5	TeacherTian	回答正确。	game/chpts/lesson2.rpy	572	TeacherTian "[what]"
l2_3_q2BC_15d140b7	TeacherTian	好像不太对哦，再听一遍。	game/chpts/lesson2.rpy	581	TeacherTian "[what]"
lesson2_3_q3_b9ffa708	TeacherTian	第三题。	game/chpts/lesson2.rpy	588	TeacherTian "[what]"
l2_3_q3C_c3a0a9e5	TeacherTian	回答正确。	game/chpts/lesson2.rpy	610	TeacherTian "[what]"
l2_3_q3AB_15d140b7	TeacherTian	好像不太对哦，再听一遍。	game/chpts/lesson2.rpy	619	TeacherTian "[what]"
lesson2_4_c0fe8363	TeacherTian	今天的内容就是这些，同学们都掌握了吗？	game/chpts/lesson2.rpy	628	TeacherTian "[what]"
lesson2_4_78531f0e	TeacherTian	希望大家在睡前用5分钟的时间回顾一下今天所学的内容，不要忘记了哦。	game/chpts/lesson2.rpy	629	TeacherTian "[what]"
lesson2_4_7d1697f1	TeacherTian	本节课到此结束，明天见。	game/chpts/lesson2.rpy	630	TeacherTian "[what]"
lesson2_5_5b5a622a		晚自修结束后，回到宿舍。躺在床上，我的心情有些复杂。	game/chpts/lesson2.rpy	640	"[what]"
lesson2_5_19599234		这一次神奇的穿越，让我带着所有的记忆回到了智子身边。	game/chpts/lesson2.rpy	641	"[what]"
lesson2_5_58aa938b		虽然很高兴能走近智子，愉快地和她交流。但我总觉得自己像个小偷，偷走了本应该属于智子和刘洋的故事。而且，现在的自己还是那个浑浑噩噩的状态，又如何能够给她幸福呢。	game/chpts/lesson2.rpy	644	"[what]"
lesson2_5_40e1d382		此时，我忽然想起了周小雨。中午吃饭的时候她那欲言又止的样子，好像是遇到了什么烦心事，而且似乎和刘洋有关。于是我忍不住拿出手机给周小雨发了短信。	game/chpts/lesson2.rpy	645	"[what]"
lesson2_5_f3e1e971	me	小雨，在吗？	game/chpts/lesson2.rpy	648	me "[what]"
lesson2_5_b6be087f	ZhouXiaoyu	怎么了，王浩？有什么事吗？	game/chpts/lesson2.rpy	651	ZhouXiaoyu "[what]"
lesson2_5_46943441		我的短信也许会让周小雨感到意外。我高中的时候几乎不会主动和女生发消息。对于高中生来说，称呼好像也过于亲昵了。	game/chpts/lesson2.rpy	652	"[what]"
lesson2_5_a71681de	me	是这样的，中午看你有些失落，所以想来问问。	game/chpts/lesson2.rpy	655	me "[what]"
lesson2_5_100cabda		周小雨很久没有回复，我有些焦急，又发了一条消息。	game/chpts/lesson2.rpy	656	"[what]"
lesson2_5_75127274	me	你是不是喜欢刘洋啊？	game/chpts/lesson2.rpy	659	me "[what]"
lesson2_5_4f599a13		出于成年人的直觉，以及对高中生活的八卦和好奇，我直截了当地向周小雨确认她的心情。	game/chpts/lesson2.rpy	660	"[what]"
lesson2_5_25b63ea7		这次她秒回了。	game/chpts/lesson2.rpy	661	"[what]"
lesson2_5_583640e7	ZhouXiaoyu	有……那么明显吗？	game/chpts/lesson2.rpy	664	ZhouXiaoyu "[what]"
lesson2_5_4d444be7		周小雨毫不避讳的回答，反而让我感到有些诧异。当时只觉得他们是关系很好的朋友，完全没想到这一层。随即，对话框接连跳了出来。	game/chpts/lesson2.rpy	665	"[what]"
lesson2_5_ecac33e0	ZhouXiaoyu	我和刘洋一起长大的，初中时我们还是同桌。	game/chpts/lesson2.rpy	668	ZhouXiaoyu "[what]"
lesson2_5_cc2b42ca	ZhouXiaoyu	他可能一直只是把我当成朋友吧。	game/chpts/lesson2.rpy	669	ZhouXiaoyu "[what]"
lesson2_5_151066d9	me	为什么这么说呢？	game/chpts/lesson2.rpy	672	me "[what]"
lesson2_5_d2f34d95	ZhouXiaoyu	女生的第六感吧(*^-^)。初中的时候，有一次我的手不小心受伤了，他主动来帮我拿书包，课间还帮我倒水，班里同学起哄说我们两个人在谈恋爱。	game/chpts/lesson2.rpy	675	ZhouXiaoyu "[what]"
lesson2_5_d56b2f48	ZhouXiaoyu	你猜刘洋怎么着？	game/chpts/lesson2.rpy	678	ZhouXiaoyu "[what]"
lesson2_5_4fa5d1de	me	他让你别放心上？	game/chpts/lesson2.rpy	681	me "[what]"
lesson2_5_7a452828	ZhouXiaoyu	他把造谣的人打了一顿。坚持说和我只是普通朋友，让造谣的人闭嘴。	game/chpts/lesson2.rpy	684	ZhouXiaoyu "[what]"
lesson2_5_75aff7e6	ZhouXiaoyu	在那之后就没有人再开玩笑了。不过我们俩的关系也变得有点古怪，好像都在避免尴尬。	game/chpts/lesson2.rpy	685	ZhouXiaoyu "[what]"
lesson2_5_f7cce3b9	me	所以你还是挺在乎他的咯？	game/chpts/lesson2.rpy	686	me "[what]"
lesson2_5_7f726f9f	ZhouXiaoyu	上高中以后，我发现原来自己有点喜欢他。看到他和别的女生聊天，心里也会觉得有些不开心，想想自己也挺小家子气的……	game/chpts/lesson2.rpy	689	ZhouXiaoyu "[what]"
lesson2_5_62dbd153	me	我看刘洋其实一直都很关心你啊，只是不善于表达吧。	game/chpts/lesson2.rpy	692	me "[what]"
lesson2_5_f7b0d1c4	ZhouXiaoyu	诶(´•༝•`)，有时候觉得他挺懂我的，但有时候却感觉很疏远。	game/chpts/lesson2.rpy	695	ZhouXiaoyu "[what]"
lesson2_5_83b8bfca	me	男生的喜欢，有时候可能自己也未必能察觉。	game/chpts/lesson2.rpy	698	me "[what]"
lesson2_5_5434ad6c	me	对了，中午说起梦想的事情，你遇到了什么困难吗？	game/chpts/lesson2.rpy	699	me "[what]"
lesson2_5_44924441	ZhouXiaoyu	你真细心，没想到这也被你发现了。刘洋觉得我想成为一名钢琴家，但其实我并没有那么高的天赋，对自己也没什么信心。	game/chpts/lesson2.rpy	702	ZhouXiaoyu "[what]"
lesson2_5_7b44c347	ZhouXiaoyu	我很想大学有机会和刘洋一起去日本，但是家里的经济条件不允许。	game/chpts/lesson2.rpy	703	ZhouXiaoyu "[what]"
lesson2_5_0d486ed0	me	那或许他愿意留在国内和你一起上大学呢？不问问怎么知道。	game/chpts/lesson2.rpy	706	me "[what]"
lesson2_5_12613741	ZhouXiaoyu	说了要是被拒绝了，还要一起上课，多尴尬呀。而且，我不能那么自私，让刘洋放弃去日本的机会……	game/chpts/lesson2.rpy	709	ZhouXiaoyu "[what]"
lesson2_5_4907e70c	me	有道理。不过，我相信会有一个两全其美的方案的。	game/chpts/lesson2.rpy	712	me "[what]"
lesson2_5_9084ebde		小雨和刘洋两个人最终选择在国内读大学。一个读了音乐教育，一个学了社会学。说不定当时刘洋就是为了小雨才放弃了去日本的机会。站在上帝视角的我自信满满地为小雨打气。	game/chpts/lesson2.rpy	713	"[what]"
lesson2_5_4a735efe	me	即使在国内读本科，研究生也还有机会一起去日本嘛。	game/chpts/lesson2.rpy	714	me "[what]"
lesson2_5_c6ef6b02		我想起了小雨说的她后来去日本读研究生的事情，便补充了一句。	game/chpts/lesson2.rpy	715	"[what]"
lesson2_5_2902fe9a	ZhouXiaoyu	确实，你说得对。人生有很多选择。(＾ω＾) 	game/chpts/lesson2.rpy	718	ZhouXiaoyu "[what]"
lesson2_5_b47f6eb0		小雨回复了我一个笑脸。我看着自己发给小雨的话语，仿佛看到了另一个自己在说话。这些话或许也是对我自己说的，人生真的有很多可能性。或许我应该更真诚地面对自己的感情。	game/chpts/lesson2.rpy	719	"[what]"
lesson2_5_6d7a545c	ZhouXiaoyu	对了对了，明天是什么日子你记得吗？	game/chpts/lesson2.rpy	722	ZhouXiaoyu "[what]"
lesson2_5_10d2cb88	me	你是说社团招新对吧。	game/chpts/lesson2.rpy	725	me "[what]"
lesson2_5_ac5d8bc6	ZhouXiaoyu	你要不要带智子去逛逛？	game/chpts/lesson2.rpy	728	ZhouXiaoyu "[what]"
lesson2_5_2d2e40ee	me	你明天不去吗？	game/chpts/lesson2.rpy	731	me "[what]"
lesson2_5_471a10c2	ZhouXiaoyu	帮你创造机会呀，你不想要和智子独处的机会？	game/chpts/lesson2.rpy	734	ZhouXiaoyu "[what]"
